movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount,releaseYear,releaseMonth
44937,tt0456396,11490,movie,19258,10,1,7.4,r,1,4.0,child  the (l'enfant) (2005),crime|drama,"",2005,09
44943,tt0312318,11304,movie,8575,10,1,8.5,tv-pg,1,5.0,9/11 (2002),documentary,"",2002,03
44972,tt0362120,4257,movie,127322,10,1,5.1,pg-13,12,2.25,scary movie 4 (2006),comedy|horror,"",2006,04
44974,tt0424136,2652,movie,166361,10,1,7.0,r,12,3.5,hard candy (2005),drama|thriller,"",2006,04
45028,tt0420087,9526,movie,23402,10,1,6.7,pg-13,6,3.67,prairie home companion  a (2006),comedy|drama|musical,"",2006,06
45062,tt0443632,5820,movie,51613,10,1,6.1,pg-13,2,2.75,sentinel  the (2006),crime|drama|thriller,"",2006,04
45074,tt0405469,9904,movie,27209,10,1,5.2,g,1,2.5,wild  the (2006),adventure|animation|children|comedy|fantasy,"",2006,04
45081,tt0384537,588,movie,240173,10,1,6.5,r,12,2.96,silent hill (2006),fantasy|horror|thriller,"",2006,04
45106,tt0465142,9310,movie,25110,10,1,5.5,pg-13,1,3.0,american dreamz (2006),comedy|drama,"",2006,04
45175,tt0434124,16367,movie,21154,10,1,7.1,pg-13,4,3.75,kinky boots (2005),comedy|drama,"",2006,05
45183,tt0427954,8982,movie,38593,10,1,7.0,r,1,3.0,protector  the (a.k.a. warrior king) (tom yum goong) (2005),action|comedy|crime|thriller,"",2006,09
45186,tt0317919,956,movie,383394,10,1,6.9,pg-13,28,3.59,mission: impossible iii (2006),action|adventure|thriller,"",2006,05
45208,tt0449089,9530,"","","","","","",3,2.0,rv (2006),adventure|children|comedy,"","",""
45210,tt0475276,9829,movie,109882,10,1,7.6,r,7,4.14,united 93 (2006),crime|drama,"",2006,04
45221,tt0430634,10115,"","","","","","",6,2.58,stick it (2006),comedy,"","",""
45361,tt0429573,10008,movie,26639,10,1,5.0,pg-13,2,1.5,american haunting  an (2005),drama|horror|mystery|thriller,"",2006,05
45382,tt0398027,7870,movie,18833,10,1,6.4,r,2,3.25,down in the valley (2005),drama|romance,"",2005,12
45431,tt0327084,7518,movie,186235,10,1,6.7,pg,14,3.43,over the hedge (2006),adventure|animation|children|comedy,"",2006,05
45440,tt0364955,9786,movie,17597,10,1,6.3,r,6,3.33,art school confidential (2006),comedy|drama,"",2006,05
45442,tt0409182,503,movie,108893,10,1,5.7,pg-13,4,2.88,poseidon (2006),action|adventure|thriller|imax,"",2006,05
45447,tt0382625,591,"","","","","","",49,3.12,da vinci code  the (2006),drama|mystery|thriller,7,"",""
45499,tt0376994,36668,movie,533549,10,1,6.6,pg-13,52,3.36,x-men: the last stand (2006),action|sci-fi|thriller,2,2006,05
45501,tt0452594,9767,movie,137294,10,1,5.8,pg-13,11,2.59,break-up  the (2006),comedy|drama|romance,"",2006,06
45503,tt0438315,13689,"","","","","","",1,5.0,peaceful warrior (2006),drama,"","",""
45517,tt0317219,920,"","","","","","",41,3.38,cars (2006),animation|children|comedy,"","",""
45635,tt0404802,15402,movie,11474,10,1,6.5,r,2,3.0,notorious bettie page  the (2005),drama,"",2006,05
45648,tt0425055,80919,movie,2900,10,1,5.7,r,1,2.5,game 6 (2005),comedy|drama,"","",""
45658,tt0410400,38344,"","","","","","",1,2.0,on a clear day (2005),drama,"","",""
45662,tt0466909,806,movie,61623,10,1,5.5,r,5,2.3,omen  the (2006),horror|thriller,"",2006,06
45666,tt0457510,9353,movie,92221,10,1,5.9,pg,14,2.46,nacho libre (2006),comedy,"",2006,06
45668,tt0410297,2044,"","","","","","",10,3.1,lake house  the (2006),drama|fantasy|romance,"","",""
45672,tt0389860,9339,movie,349156,10,1,6.4,pg-13,23,2.98,click (2006),adventure|comedy|drama|fantasy|romance,"",2006,06
45720,tt0458352,350,movie,448064,10,1,6.9,pg-13,34,3.56,devil wears prada  the (2006),comedy|drama,"",2006,06
45722,tt0383574,58,movie,752114,10,1,7.4,pg-13,72,3.51,pirates of the caribbean: dead man's chest (2006),action|adventure|fantasy,"",2006,07
45726,tt0463034,1819,movie,83492,10,1,5.6,pg-13,6,2.17,you  me and dupree (2006),comedy,"",2006,07
45728,tt0424345,2295,movie,139598,10,1,7.3,r,13,3.88,clerks ii (2006),comedy,"",2006,07
45730,tt0452637,9697,movie,102766,10,1,5.5,pg-13,9,2.83,lady in the water (2006),drama|fantasy|mystery,7,2006,07
45732,tt0465624,4474,movie,66361,10,1,5.2,pg-13,6,1.58,my super ex-girlfriend (2006),comedy|fantasy|romance,"",2006,07
45880,tt0422720,1887,movie,118377,10,1,6.5,pg-13,13,3.19,marie antoinette (2006),drama|romance,2,2006,10
45928,tt0489037,13508,"","","","","","",5,3.7,who killed the electric car? (2006),documentary,"","",""
45950,tt0497116,1781,movie,84739,10,1,7.4,pg,13,3.58,inconvenient truth  an (2006),documentary,"",2006,06
45969,tt0101545,16270,movie,16757,10,1,5.8,pg-13,1,2.5,career opportunities (1991),comedy|romance,"",1991,03
46062,tt0475293,10947,movie,94291,10,1,5.5,tv-g,3,2.0,high school musical (2006),children|comedy|drama|musical|romance,"",2006,01
46105,tt0428649,17628,movie,3356,10,1,6.0,not rated,1,4.5,i am a sex addict (2005),comedy|documentary|romance,"",2005,04
46231,tt0426627,17741,movie,4132,10,1,5.7,r,1,2.0,stoned (2005),drama,"",2005,11
46322,tt0446059,7549,movie,78026,10,1,7.6,pg-13,8,3.13,jet li's fearless (huo yuan jia) (2006),action|drama,"",2006,09
46335,tt0463985,9615,movie,291930,10,1,6.0,pg-13,11,2.09,fast and the furious: tokyo drift  the (fast and the furious 3  the) (2006),action|crime|drama|thriller,"",2006,06
46337,tt0455499,9513,"","","","","","",2,2.25,garfield: a tail of two kitties (2006),animation|children|comedy,"","",""
46347,tt0478209,20604,movie,12383,10,1,8.0,r,2,4.0,metal: a headbanger's journey (2005),documentary,"",2006,06
46367,tt0105187,31692,movie,4338,10,1,6.5,r,1,2.0,public eye  the (1992),crime|thriller,"",1992,10
46530,tt0348150,1452,movie,289399,10,1,6.1,pg-13,25,3.08,superman returns (2006),action|adventure|sci-fi|imax,"",2006,06
46559,tt0468094,7872,movie,11440,10,1,7.4,r,1,3.5,road to guantanamo  the (2006),drama|war,"",2006,03
46572,tt0443496,18191,movie,12299,10,1,6.2,r,3,3.5,edmond (2005),drama|thriller,"",2006,11
46574,tt0422861,14474,movie,6465,10,1,5.5,r,1,2.5,oh in ohio  the (2006),comedy,"",2007,02
46578,tt0449059,773,movie,506867,10,1,7.8,r,77,3.88,little miss sunshine (2006),adventure|comedy|drama,"",2006,08
46664,tt0040338,21631,movie,9427,10,1,7.6,approved,1,2.5,fallen idol  the (1948),drama|mystery|thriller,"",1948,10
46723,tt0449467,1164,movie,313660,10,1,7.5,r,31,3.5,babel (2006),drama|thriller,4,2006,11
46772,tt0369994,13141,movie,8384,10,1,5.9,r,1,2.5,strangers with candy (2005),comedy,"",2006,07
46850,tt0492506,35199,movie,3763,10,1,7.4,pg,3,4.0,wordplay (2006),documentary,"",2006,07
46855,tt0064040,15383,movie,25247,10,1,8.1,not rated,1,4.5,army of shadows (l'armée des ombres) (1969),action|drama|thriller|war,"",1970,06
46862,tt0079759,47850,movie,4996,10,1,7.1,r,1,3.5,orchestra rehearsal (prova d'orchestra) (1978),drama,"",1979,02
46865,tt0430304,9072,movie,58699,10,1,4.5,pg-13,1,1.0,little man (2006),comedy,"",2006,07
46948,tt0385880,9297,movie,134554,10,1,6.6,pg,9,3.11,monster house (2006),animation|children|fantasy|mystery,"",2006,07
46965,tt0417148,326,"","","","","","",14,2.64,snakes on a plane (2006),action|comedy|horror|thriller,"","",""
46967,tt0457513,512,movie,86716,10,1,6.6,pg-13,4,3.38,scoop (2006),comedy|fantasy|mystery,"",2006,07
46970,tt0415306,9718,movie,195399,10,1,6.6,pg-13,28,3.25,talladega nights: the ballad of ricky bobby (2006),action|comedy,"",2006,08
46972,tt0477347,1593,movie,368823,10,1,6.5,pg,23,3.24,night at the museum (2006),action|comedy|fantasy|imax,2,2006,12
46974,tt0469641,1852,movie,86933,10,1,6.0,pg-13,6,2.67,world trade center (2006),drama,"",2006,08
46976,tt0420223,1262,movie,234642,10,1,7.5,pg-13,44,3.69,stranger than fiction (2006),comedy|drama|fantasy|romance,6,2006,11
47044,tt0430357,82,movie,121964,10,1,6.0,r,10,2.75,miami vice (2006),action|crime|drama|thriller,"",2006,07
47099,tt0454921,1402,movie,546470,10,1,8.0,pg-13,46,3.79,pursuit of happyness  the (2006),drama,"",2006,12
47122,tt0455967,9293,"","","","","","",9,2.72,john tucker must die (2006),comedy|romance,"","",""
47124,tt0429589,9906,movie,41199,10,1,5.8,pg,2,3.25,ant bully  the (2006),adventure|animation|children|comedy|fantasy|imax,"",2006,07
47200,tt0479884,1948,movie,259706,10,1,6.9,r,14,3.43,crank (2006),action|thriller,"",2006,09
47202,tt0430576,148,"","","","","","",1,4.0,secret life of words  the (2005),drama|romance,"","",""
47254,tt0402910,5289,movie,56898,10,1,6.4,r,1,3.5,chaos (2005),action|crime|drama|thriller,"",2005,12
47261,tt0448075,9782,movie,15862,10,1,5.9,r,3,2.83,night listener  the (2006),fantasy|mystery|thriller,"",2006,08
47382,tt0462590,9762,movie,124837,10,1,6.5,pg-13,4,3.5,step up (2006),drama|romance,"",2006,08
47384,tt0383060,14113,movie,22381,10,1,4.4,pg,1,2.5,zoom (2006),adventure|comedy|drama|fantasy,"",2006,08
47404,tt0452039,21712,movie,10414,10,1,7.7,not rated,2,4.25,mind game (2004),adventure|animation|comedy|fantasy|romance|sci-fi,"",2005,06
47423,tt0468489,7859,movie,90612,10,1,7.1,r,5,4.0,half nelson (2006),drama,"",2006,09
47446,tt0428856,16998,movie,5509,10,1,6.6,not rated,1,3.5,moustache  la (2005),drama|mystery|thriller,"",2005,07
47465,tt0410764,11559,movie,34353,10,1,6.3,r,3,3.0,tideland (2005),drama|fantasy|thriller,"",2006,08
47491,tt0418455,1023,movie,53469,10,1,7.7,r,3,4.17,adam's apples (adams æbler) (2005),comedy|drama,"",2005,04
47516,tt0433412,10118,movie,22616,10,1,3.9,pg,1,2.0,material girls (2006),children|comedy|drama,"",2006,08
47518,tt0384793,9788,movie,138494,10,1,6.4,pg-13,14,2.93,accepted (2006),comedy,"",2006,08
47538,tt0074442,11689,movie,12421,10,1,7.1,pg,1,2.5,crime busters (1977),action|adventure|comedy|crime,"","",""
47566,tt0039211,33813,movie,5764,10,1,7.2,approved,1,4.0,born to kill (1947),crime|drama|film-noir,"",1947,05
47610,tt0443543,1491,"","","","","","",43,3.78,illusionist  the (2006),drama|fantasy|mystery|romance,4,"",""
47629,tt0436697,1165,movie,114884,10,1,7.3,pg-13,13,3.73,the queen (2006),drama,"",2006,11
47640,tt0486551,9988,movie,70710,10,1,6.2,r,6,3.5,beerfest (2006),comedy,"",2006,08
47644,tt0445990,11652,movie,74227,10,1,7.0,pg,7,3.0,invincible (2006),drama,"",2006,08
47646,tt0417225,13816,movie,5709,10,1,6.1,r,1,4.0,idlewild (2006),crime|drama|musical,"",2006,08
47721,tt0048980,15265,movie,19660,10,1,8.1,not rated,1,3.5,red balloon  the (ballon rouge  le) (1956),children|fantasy,"",1957,03
47725,tt0473753,11227,movie,35201,10,1,7.0,r,3,3.5,angel-a (2005),comedy|drama|fantasy|romance,"",2005,12
47736,tt0032339,33810,movie,4238,10,1,7.2,approved,1,5.0,chump at oxford  a (1940),comedy,"",1940,02
47774,tt0097702,41937,movie,1054,10,1,7.0,not rated,1,3.0,icicle thief  the (ladri di saponette) (1989),comedy|fantasy,"",1990,08
47793,tt0436689,24055,movie,5219,10,1,6.5,r,1,2.5,puffy chair  the (2006),drama|romance,"",2007,04
47810,tt0450345,9708,movie,70540,10,1,3.8,pg-13,4,1.0,wicker man  the (2006),horror|mystery|thriller,"",2006,09
47894,tt0460989,1116,movie,53204,10,1,7.5,not rated,4,3.75,wind that shakes the barley  the (2006),drama|war,"",2007,03
47937,tt0464196,5072,movie,40250,10,1,6.4,r,1,3.0,severance (2006),comedy|horror|thriller,"",2006,08
47950,tt0427969,1249,movie,35605,10,1,6.5,r,5,3.2,hollywoodland (2006),crime|drama|mystery|thriller,"",2006,09
47952,tt0475944,9954,movie,51584,10,1,5.2,pg-13,1,3.0,covenant  the (2006),action|horror|thriller,"",2006,09
47970,tt0434139,7511,movie,42130,10,1,6.4,r,3,3.83,last kiss  the (2006),comedy|drama,"",2006,09
47978,tt0423169,13075,movie,11994,10,1,6.6,r,1,2.5,sherrybaby (2006),drama,"",2007,02
47997,tt0387808,7512,"","","","","","",18,3.72,idiocracy (2006),adventure|comedy|sci-fi|thriller,"","",""
47999,tt0486358,1776,movie,28569,10,1,7.4,pg-13,7,4.07,jesus camp (2006),documentary|drama,"",2006,12
48001,tt0456470,1963,movie,11675,10,1,7.1,not rated,1,4.0,bow  the (hwal) (2005),drama|romance,"",2005,05
48032,tt0419198,10846,movie,14335,10,1,7.0,"",1,4.0,tiger and the snow  the (la tigre e la neve) (2005),comedy|drama|romance|war,"",2005,10
48043,tt0414993,1381,movie,246357,10,1,7.2,pg-13,14,3.5,fountain  the (2006),drama|fantasy|romance,"",2006,11
48045,tt0109440,15097,movie,10149,10,1,7.5,"",1,4.0,fear city: a family-style comedy (la cité de la peur) (1994),comedy,"",1994,03
48082,tt0354899,300,movie,70466,10,1,7.2,r,11,3.86,science of sleep  the (la science des rêves) (2006),comedy|drama|fantasy|romance,"",2006,09
48142,tt0387877,9676,movie,76307,10,1,5.6,r,6,3.25,black dahlia  the (2006),crime|drama|mystery|thriller,"",2006,09
48150,tt0380066,6948,"","","","","","",1,3.0,woods  the (2006),horror,"","",""
48161,tt0421206,9766,movie,79464,10,1,7.1,pg-13,2,3.0,gridiron gang (2006),drama,"",2006,09
48214,tt0382357,1595,movie,4084,10,1,6.4,not rated,1,3.5,land of plenty (angst and alienation in america) (2004),drama,"",2004,10
48262,tt0799954,1666,movie,12047,10,1,7.2,r,1,4.0,bridge  the (2006),documentary,"",2007,02
48304,tt0472043,1579,movie,325471,10,1,7.8,r,19,3.61,apocalypto (2006),adventure|drama|thriller,"",2006,12
48319,tt0454824,9664,movie,43941,10,1,6.5,pg-13,1,2.0,flyboys (2006),action|adventure|drama|war,"",2006,09
48322,tt0493430,12094,movie,79258,10,1,7.0,r,7,3.57,jackass number two (2006),comedy|documentary,"",2006,09
48326,tt0405676,1717,movie,25358,10,1,6.1,pg-13,3,3.0,all the king's men (2006),drama,"",2006,09
48342,tt0435623,15624,movie,13002,10,1,6.9,r,2,4.0,conversations with other women (2005),comedy|drama|romance,"",2007,05
48385,tt0443453,496,movie,432421,10,1,7.4,r,65,3.35,borat: cultural learnings of america for make benefit glorious nation of kazakhstan (2006),comedy,"",2006,11
48394,tt0457430,1417,movie,692286,10,1,8.2,r,81,3.81,pan's labyrinth (laberinto del fauno  el) (2006),drama|fantasy|thriller,3,2007,01
48412,tt0406816,4643,movie,96772,10,1,6.9,pg-13,4,3.0,guardian  the (2006),action|adventure|drama,"",2006,09
48414,tt0400717,7484,movie,103491,10,1,6.1,pg,2,3.0,open season (2006),adventure|animation|children|comedy|imax,"",2006,09
48416,tt0462519,9842,movie,30349,10,1,5.9,pg-13,1,2.5,school for scoundrels (2006),comedy|crime,"",2006,09
48516,tt0407887,1422,movie,1390075,10,1,8.5,r,107,4.25,departed  the (2006),crime|drama|thriller,10,2006,10
48518,tt0420294,10781,movie,76400,10,1,5.8,r,2,2.5,texas chainsaw massacre: the beginning  the (2006),horror|thriller,"",2006,10
48520,tt0424993,9794,movie,49570,10,1,5.5,pg-13,6,2.83,employee of the month (2006),comedy,"",2006,10
48560,tt0439289,7510,movie,23024,10,1,6.1,r,1,2.5,running with scissors (2006),comedy|drama,"",2006,10
48593,tt0483726,9895,movie,34561,10,1,6.2,pg-13,3,2.5,man of the year (2006),comedy|thriller,"",2006,10
48596,tt0419946,8975,movie,35175,10,1,4.7,pg-13,2,2.75,marine  the (2006),action|drama|thriller,"",2006,10
48598,tt0420609,9672,movie,17976,10,1,7.0,r,2,3.75,infamous (2006),drama,"",2006,10
48638,tt0074291,42236,movie,8493,10,1,7.0,r,2,3.5,fellini's casanova (il casanova di federico fellini) (1976),drama|romance,"",1977,02
48649,tt0024966,46774,"","","","","","",1,4.5,chapayev (1934),drama|war,"","",""
48678,tt0426459,10070,movie,33410,10,1,6.2,r,2,2.75,feast (2005),action|comedy|horror|thriller,"",2007,01
48696,tt0404203,1440,movie,115311,10,1,7.5,r,4,3.88,little children (2006),drama|romance,"",2007,02
48698,tt0814075,13364,movie,10699,10,1,7.9,not rated,2,4.5,deliver us from evil (2006),documentary,1,2007,02
48738,tt0455590,1523,"","","","","","",20,3.98,last king of scotland  the (2006),drama|thriller,"","",""
48741,tt0478049,14201,movie,5658,10,1,7.3,pg-13,1,4.0,u.s. vs. john lennon  the (2006),documentary,"",2006,12
48744,tt0367027,1378,movie,34961,10,1,6.4,not rated,3,4.0,shortbus (2006),comedy|drama|romance,"",2006,10
48774,tt0206634,9693,movie,520390,10,1,7.9,r,64,3.95,children of men (2006),action|adventure|drama|sci-fi|thriller,"",2007,01
48780,tt0482571,1124,movie,1406796,10,1,8.5,pg-13,90,4.01,prestige  the (2006),drama|mystery|sci-fi|thriller,3,2006,10
48783,tt0418689,3683,movie,127776,10,1,7.1,r,11,3.45,flags of our fathers (2006),drama|war,"",2006,10
48872,tt0475169,6077,movie,17880,10,1,7.3,not rated,1,4.5,13 tzameti (2005),film-noir|thriller,"",2006,02
48877,tt0489270,214,movie,208277,10,1,6.2,r,11,3.05,saw iii (2006),crime|horror|thriller,"",2006,10
48879,tt0437232,1123,movie,10701,10,1,6.7,pg-13,2,3.25,catch a fire (2006),drama|thriller,"",2006,10
48883,tt0853096,21173,movie,7019,10,1,6.3,r,2,3.25,death of a president (2006),crime|drama|mystery|thriller,"",2006,12
48982,tt0424095,11619,movie,135618,10,1,6.6,pg,7,3.5,flushed away (2006),animation|comedy,"",2006,11
48997,tt0396171,1427,movie,261881,10,1,7.5,r,8,3.25,perfume: the story of a murderer (2006),crime|drama|thriller,"",2007,01
49013,tt0452681,13767,movie,41042,10,1,4.8,g,2,2.75,santa clause 3: the escape clause  the (2006),comedy|fantasy,"",2006,11
49110,tt0104905,27295,movie,5080,10,1,5.3,pg,1,2.0,mom and dad save the world (1992),comedy|sci-fi,"",1992,07
49130,tt0401445,9726,movie,99711,10,1,6.9,pg-13,3,3.67,good year  a (2006),comedy|drama|romance,1,2006,11
49132,tt0811136,2152,movie,4965,10,1,7.6,r,3,3.0,shut up & sing (2006),documentary,"",2006,12
49220,tt0470765,14799,movie,15652,10,1,6.3,pg-13,4,2.38,for your consideration (2006),comedy,"",2006,11
49263,tt0486585,21710,"","","","","","",1,3.0,fuck (2005),comedy|documentary,"","",""
49265,tt0420901,8588,movie,11845,10,1,7.6,r,1,4.0,shooting dogs (a.k.a. beyond the gates) (2005),documentary|drama|war,"",2006,03
49272,tt0381061,36557,movie,682525,10,1,8.0,pg-13,81,3.94,casino royale (2006),action|adventure|thriller,"",2006,11
49274,tt0366548,9836,movie,196296,10,1,6.4,pg,11,2.68,happy feet (2006),adventure|animation|children|comedy|imax,"",2006,11
49276,tt0454987,9809,movie,26296,10,1,5.9,r,3,1.33,let's go to prison (2006),comedy,"",2006,11
49278,tt0453467,7551,movie,322764,10,1,7.1,pg-13,20,3.3,déjà vu (deja vu) (2006),action|sci-fi|thriller,"",2006,11
49280,tt0308055,10741,movie,42620,10,1,7.0,r,3,3.83,bobby (2006),drama,"",2006,11
49284,tt0499603,2357,movie,15992,10,1,6.5,r,3,2.67,10 items or less (2006),comedy|drama|romance,"",2007,02
49286,tt0457939,1581,movie,306223,10,1,6.9,pg-13,24,3.21,holiday  the (2006),comedy|romance,"",2006,12
49314,tt0433387,7873,movie,67866,10,1,6.8,r,1,3.0,harsh times (2006),action|crime|drama,"",2006,11
49347,tt0460792,8324,movie,24903,10,1,6.3,r,3,3.83,fast food nation (2006),drama,"",2007,05
49389,tt0000439,5698,movie,20507,10,1,7.3,tv-g,2,2.5,the great train robbery (1903),crime|western,"",1903,12
49396,tt0365830,2179,movie,113839,10,1,6.8,r,9,3.44,tenacious d in the pick of destiny (2006),adventure|comedy|musical,"",2006,11
49524,tt0762121,2447,movie,12093,10,1,6.8,pg,2,3.5,nativity story  the (2006),drama,"",2006,12
49530,tt0450259,1372,movie,575287,10,1,8.0,r,53,3.76,blood diamond (2006),action|adventure|crime|drama|thriller|war,5,2006,12
49647,tt0413895,9986,movie,45526,10,1,6.3,g,3,3.33,charlotte's web (2006),children|comedy|drama|fantasy,"",2006,12
49649,tt0449010,2486,movie,129294,10,1,5.1,pg,12,2.33,eragon (2006),action|adventure|fantasy,"",2006,12
49651,tt0479143,1246,movie,228399,10,1,7.1,pg,14,3.32,rocky balboa (2006),action|drama,"",2006,12
49666,tt0422295,18615,movie,16233,10,1,6.3,r,1,3.0,fur: an imaginary portrait of diane arbus (2006),drama|fantasy|romance,"",2006,10
49688,tt0046889,13210,movie,11129,10,1,7.4,approved,1,4.0,dam busters  the (1955),action|drama|war,"",1955,07
49735,tt0443431,12795,movie,9365,10,1,5.0,not rated,1,3.5,another gay movie (2006),comedy,"",2007,05
49772,tt0446755,14202,movie,95265,10,1,7.4,pg-13,4,4.0,painted veil  the (2006),drama|romance,"",2007,01
49793,tt0758794,11170,movie,64075,10,1,7.0,pg,2,3.75,we are marshall (2006),drama,"",2006,12
49822,tt0343737,1247,movie,106771,10,1,6.7,r,7,3.14,good shepherd  the (2006),drama|thriller,"",2006,12
49824,tt0443489,1125,movie,76293,10,1,6.6,pg-13,5,3.1,dreamgirls (2006),drama|musical,"",2006,12
49910,tt0463998,1646,movie,83500,10,1,7.6,pg-13,4,3.75,freedom writers (2007),drama,"",2007,01
49917,tt0783612,58923,tvseries,4755,10,1,8.5,tv-ma,1,4.0,when the levees broke: a requiem in four acts (2006),documentary,"",2006,08
49932,tt0460829,1730,"","","","","","",6,3.67,inland empire (2006),drama|mystery|thriller,"","",""
49957,tt0464049,8618,movie,21298,10,1,6.8,r,2,3.0,history boys  the (2006),comedy|drama,"",2006,12
49961,tt0465551,1259,movie,82963,10,1,7.4,r,4,3.75,notes on a scandal (2006),drama,"",2007,01
50003,tt0398913,9053,movie,45968,10,1,4.8,pg-13,2,2.0,doa: dead or alive (2006),action|adventure,"",2007,06
50005,tt0473444,1494,movie,45554,10,1,7.0,r,3,2.5,curse of the golden flower (man cheng jin dai huang jin jia) (2006),action|drama,"",2007,01
